"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.348196199E2,6.579287052E-3,9.948335767E-2,-1.155760646E-1,1.526369948E-1
2.348296699E2,-7.282677859E-2,1.155936062E-1,-1.183704489E-1,1.807683176E-1
2.348397199E2,-1.400878850E-1,1.337638289E-1,-1.105673397E-1,2.230302985E-1
2.348497689E2,-1.918874913E-1,1.502833825E-1,-1.295479864E-1,2.760227983E-1
2.348598189E2,-2.158300853E-1,1.610100996E-1,-1.210636765E-1,2.952342996E-1
2.348698689E2,-2.139565643E-1,2.095992923E-1,-6.610452712E-2,3.067231378E-1
2.348799179E2,-1.919757112E-1,2.299177819E-1,2.311872125E-2,3.004186003E-1
2.348899679E2,-1.297940811E-1,2.193091786E-1,9.254855990E-2,2.711240588E-1
2.349000185E2,-5.525618792E-2,2.081883591E-1,9.965643525E-2,2.373331925E-1
2.349100675E2,4.192197807E-2,1.893416137E-1,1.001680666E-1,2.182689636E-1
2.349201175E2,1.001882395E-1,2.125252390E-1,1.290468800E-1,2.680629735E-1
2.349301675E2,1.120165721E-1,1.965863138E-1,1.777085781E-1,2.877051093E-1
2.349402165E2,1.155947757E-1,1.691190183E-1,1.798814034E-1,2.726182566E-1
2.349502665E2,1.132035568E-1,1.466201019E-1,1.457757640E-1,2.357182066E-1
2.349603165E2,1.262919644E-1,1.190756232E-1,1.069677937E-1,2.038891198E-1
2.349703655E2,1.387690455E-1,5.834000945E-2,7.765687108E-2,1.693841619E-1
2.349804155E2,1.417775110E-1,2.728486240E-2,5.479776621E-2,1.544283702E-1
2.349904655E2,1.375610838E-1,3.233802617E-2,6.462635100E-2,1.553877890E-1
2.350005145E2,1.159786454E-1,2.459105015E-2,8.377539754E-2,1.451691536E-1
2.350105645E2,8.936453171E-2,-2.706383765E-2,9.532832623E-2,1.334389771E-1
2.350206145E2,6.172328152E-2,-5.893759489E-2,6.408548355E-2,1.067255957E-1
2.350306635E2,4.050278574E-2,-7.554602623E-2,1.778079808E-2,8.754332934E-2
2.350407135E2,3.936711028E-3,-1.254958659E-1,1.863273740E-2,1.269326158E-1
2.350507635E2,-2.975267977E-2,-1.483222264E-1,9.576569796E-2,1.790412626E-1
2.350608135E2,-6.060872912E-2,-1.377522147E-1,2.279618883E-1,2.731587692E-1
2.350708625E2,-1.031817216E-1,-1.248672903E-1,3.447705460E-1,3.809265509E-1
2.350809125E2,-1.350411531E-1,-9.521079719E-2,3.623180401E-1,3.982154833E-1
2.350909625E2,-1.386629185E-1,-6.018071294E-2,3.123582602E-1,3.470112475E-1
2.351010115E2,-9.348645329E-2,-4.759399652E-2,1.911986893E-1,2.180867815E-1
2.351110615E2,-5.562770538E-2,-6.582678437E-2,7.216458142E-2,1.124070014E-1
2.351211115E2,-3.883866817E-2,-6.308677912E-2,5.303424597E-3,7.427321292E-2
2.351311605E2,-1.557025820E-2,-4.749810219E-2,-3.311278224E-3,5.009458269E-2
2.351412105E2,-3.271736428E-3,-2.676036716E-2,-1.065888941E-2,2.899022996E-2
2.351512605E2,-1.232008338E-2,-1.512206912E-2,-3.649364233E-2,4.137931077E-2
2.351613095E2,-3.552183509E-4,1.619737208E-2,-4.082350552E-2,4.392083384E-2
2.351713595E2,-1.655639112E-3,4.413419902E-2,-4.450140417E-2,6.269723787E-2
2.351814095E2,5.522695184E-3,5.742082715E-2,-2.563536286E-2,6.312545748E-2
2.351914585E2,1.083255172E-2,6.436498046E-2,-5.168938637E-4,6.527221511E-2
2.352015085E2,9.230122268E-3,5.964510798E-2,1.264284968E-2,6.166502827E-2
2.352115585E2,-2.582422793E-3,3.888398409E-2,7.958060503E-3,3.977390920E-2
2.352216085E2,6.274062395E-4,3.255144954E-2,-5.066612363E-3,3.294937126E-2
2.352316575E2,6.344228983E-5,-5.330321789E-3,1.106293201E-2,1.228026140E-2
2.352417075E2,3.792825669E-2,-2.638965368E-2,3.474883318E-2,5.781390736E-2
2.352517575E2,8.827366054E-2,-3.091072083E-2,7.243179917E-2,1.182965652E-1
2.352618065E2,1.571858013E-1,-3.233744144E-2,1.247825056E-1,2.032824635E-1
2.352718565E2,2.166894067E-1,-2.656390071E-3,1.909846812E-1,2.888537759E-1
2.352819065E2,2.488891462E-1,6.487310350E-2,2.354381382E-1,3.486910432E-1
2.352919555E2,2.491177724E-1,1.032524729E-1,2.232034242E-1,3.500578613E-1
2.353020055E2,2.191911379E-1,1.124273390E-1,1.645266151E-1,2.962324570E-1
2.353120555E2,2.108874339E-1,7.481278539E-2,1.212139499E-1,2.544863145E-1
2.353221045E2,2.215203032E-1,6.530989051E-2,1.075501764E-1,2.547619810E-1
2.353321545E2,2.428618363E-1,9.940734386E-2,1.364477009E-1,2.957729985E-1
2.353422045E2,2.420783094E-1,1.631840944E-1,1.842229611E-1,3.452087136E-1
2.353522545E2,2.017727941E-1,2.567372060E-1,1.847766924E-1,3.751915237E-1
2.353623035E2,1.654055247E-1,3.067648137E-1,1.695715928E-1,3.875798803E-1
2.353723535E2,1.480216795E-1,3.098182297E-1,1.863034004E-1,3.906490881E-1
2.353824035E2,1.491703650E-1,3.223950058E-1,2.139706707E-1,4.146972215E-1
2.353924525E2,1.564426202E-1,2.759692830E-1,2.469799572E-1,4.020353689E-1
2.354025025E2,1.532467514E-1,2.629083574E-1,2.624347329E-1,4.018424570E-1
2.354125525E2,1.371970215E-1,2.006700093E-1,2.525377357E-1,3.505235845E-1
2.354226015E2,1.645178443E-1,1.393853420E-1,2.599952745E-1,3.377749805E-1
2.354326515E2,1.986381018E-1,8.996818364E-2,2.679393017E-1,3.454603291E-1
2.354427015E2,1.841022161E-1,6.966606617E-2,3.044516551E-1,3.625435106E-1
2.354527505E2,1.140353964E-1,6.890241981E-2,2.959018564E-1,3.245142889E-1
2.354628005E2,3.015350640E-2,9.927753568E-2,2.600742120E-1,2.800068906E-1
2.354728505E2,-7.119599015E-2,1.213256317E-1,2.039456195E-1,2.477551082E-1
2.354828995E2,-1.705387223E-1,1.677039921E-1,1.898058826E-1,3.053430167E-1
2.354929495E2,-2.465867320E-1,2.436838818E-1,2.237624180E-1,4.126214613E-1
2.355029995E2,-3.268049759E-1,2.722802746E-1,2.110950100E-1,4.748675010E-1
2.355130495E2,-3.638095918E-1,1.697709829E-1,2.125316709E-1,4.542568842E-1
2.355230985E2,-3.626904347E-1,3.632992029E-2,1.906923205E-1,4.113730370E-1
2.355331485E2,-3.126015043E-1,-8.627800584E-2,1.513692105E-1,3.578773990E-1
2.355431985E2,-2.648060712E-1,-2.131339341E-1,8.169261932E-2,3.496026506E-1
2.355532475E2,-2.440037245E-1,-2.447971916E-1,-4.145675898E-4,3.456351464E-1
2.355632975E2,-2.558943298E-1,-2.006624079E-1,-2.136280239E-2,3.258890598E-1
2.355733475E2,-2.507375973E-1,-1.012562335E-1,-5.351781070E-2,2.756561691E-1
2.355833965E2,-2.591506442E-1,-3.496810377E-2,-7.497416854E-2,2.720348335E-1
2.355934465E2,-2.484154487E-1,2.518337309E-2,-1.369955850E-1,2.848020852E-1
2.356034965E2,-2.074057093E-1,1.007171202E-1,-1.389087939E-1,2.691778586E-1
2.356135455E2,-1.865311494E-1,1.227137607E-1,-1.168530965E-1,2.520063153E-1
2.356235955E2,-1.497190531E-1,1.363711023E-1,-9.493013084E-2,2.236618031E-1
2.356336455E2,-1.016441962E-1,2.385909569E-1,-5.127423406E-2,2.643600470E-1
2.356436955E2,-5.062753201E-2,3.512703109E-1,3.014590502E-2,3.561779806E-1
2.356537445E2,1.620088041E-2,2.487493247E-1,1.801866281E-1,3.075807471E-1
2.356637945E2,2.868643999E-3,2.053413498E-1,2.614792979E-1,3.324826646E-1
2.356738445E2,-6.773323249E-2,1.501132286E-1,2.567559171E-1,3.050333967E-1
2.356838935E2,-1.201055736E-1,9.806073010E-2,2.869141012E-1,3.261302763E-1
2.356939435E2,-1.834511286E-1,-2.397943139E-2,3.807613277E-1,4.233302711E-1
2.357039935E2,-2.700062559E-1,-2.009600312E-1,4.836530274E-1,5.892440609E-1
2.357140425E2,-3.588763690E-1,-3.630466032E-1,5.603503704E-1,7.580155816E-1
2.357240925E2,-4.390884733E-1,-4.443170536E-1,7.281736457E-1,9.594025171E-1
2.357341425E2,-5.236052978E-1,-4.842722476E-1,8.510259855E-1,1.110372616E0
2.357441925E2,-5.252342955E-1,-5.330871427E-1,7.385156161E-1,1.051407762E0
2.357542415E2,-4.718677085E-1,-5.735481209E-1,5.109291190E-1,9.014794206E-1
2.357642915E2,-4.268844572E-1,-5.657917893E-1,2.548894858E-1,7.532060399E-1
2.357743415E2,-3.803955844E-1,-5.269709551E-1,1.424428511E-1,6.653488965E-1
2.357843905E2,-3.009629139E-1,-4.358713353E-1,1.648552287E-1,5.547429521E-1
2.357944405E2,-1.739479414E-1,-3.406751561E-1,1.560060525E-1,4.131045106E-1
2.358044905E2,-4.323400190E-2,-2.404883784E-1,5.776405871E-2,2.510787238E-1
2.358145395E2,8.487233520E-2,-1.213484359E-1,-6.365454376E-2,1.611851641E-1
2.358245895E2,2.018944162E-1,-1.233119309E-2,-1.639699602E-1,2.603834892E-1
2.358346395E2,3.095437029E-1,1.019812882E-1,-2.020563841E-1,3.834635178E-1
2.358446885E2,4.117904547E-1,2.073498684E-1,-2.026101154E-1,5.036032222E-1
2.358547385E2,5.222361723E-1,2.924958533E-1,-1.837926060E-1,6.261502742E-1
2.358647885E2,6.071573317E-1,3.316341913E-1,-2.271707600E-1,7.281674371E-1
2.358748385E2,4.773374498E-1,2.525663871E-1,-3.645762348E-1,6.515801193E-1
2.358848875E2,2.382670395E-1,9.350282550E-2,-4.939482200E-1,5.563261674E-1
2.358949375E2,3.672677082E-1,1.563299882E-1,-4.038040352E-1,5.677872256E-1
2.359049864E2,4.686978963E-1,2.282577574E-1,-2.982834274E-1,6.006266102E-1
2.359150354E2,5.114989302E-1,2.180795091E-1,-1.729694098E-1,5.823300135E-1
2.359250854E2,4.696998167E-1,1.773495591E-1,-6.929769158E-2,5.068263549E-1
2.359351354E2,2.766899523E-1,1.136663640E-1,-2.946996689E-4,2.991278303E-1
2.359451844E2,-3.736370802E-4,-2.801634908E-2,-1.892334402E-2,3.381047721E-2
2.359552344E2,-2.677820116E-1,-2.360573584E-1,-5.928375006E-2,3.618630200E-1
2.359652844E2,-4.602916467E-1,-4.280916148E-1,4.447976947E-3,6.286100661E-1
2.359753344E2,-5.216368327E-1,-5.530670786E-1,3.908045053E-2,7.612591282E-1
2.359853834E2,-4.185791086E-1,-5.396617520E-1,2.508630931E-2,6.834270990E-1
2.359954334E2,-2.333721708E-1,-3.530350006E-1,-2.736496925E-3,4.232065337E-1
2.360054834E2,-1.281914324E-2,-8.347952843E-2,-1.886428714E-2,8.653914391E-2
2.360155324E2,2.013447779E-1,1.278558022E-1,3.630536199E-2,2.412569275E-1
2.360255824E2,3.678516988E-1,3.390297496E-1,1.289194107E-1,5.166006755E-1
2.360356324E2,5.022350037E-1,4.798073137E-1,2.066774386E-1,7.246865673E-1
2.360456814E2,6.026799725E-1,5.982806736E-1,2.160715753E-1,8.762704145E-1
2.360557314E2,6.476048613E-1,6.385042548E-1,1.048861849E-1,9.154675590E-1
2.360657814E2,6.473793049E-1,5.981163669E-1,-2.136631072E-2,8.816460015E-1
2.360758314E2,6.394491649E-1,4.950615299E-1,-5.544329882E-2,8.105893610E-1
2.360858804E2,6.461085588E-1,2.925572491E-1,-6.602558970E-2,7.123239377E-1
2.360959304E2,6.386418106E-1,8.501617670E-2,3.437928915E-2,6.451922566E-1
2.361059804E2,6.183876403E-1,-5.135492563E-2,2.466729784E-1,6.677485757E-1
2.361160294E2,5.731743376E-1,-1.401940119E-1,4.011423826E-1,7.135113127E-1
2.361260794E2,5.038531110E-1,-1.666666961E-1,4.517593896E-1,6.969449700E-1
2.361361294E2,4.381290914E-1,-1.810292119E-1,4.018072110E-1,6.214319843E-1
2.361461794E2,3.724427864E-1,-1.835973090E-1,3.076138294E-1,5.167667453E-1
2.361562284E2,3.434362113E-1,-2.203493983E-1,1.456646669E-1,4.332672198E-1
2.361662784E2,2.815655069E-1,-2.362403762E-1,1.368540823E-2,3.677987771E-1
2.361763284E2,1.978818741E-1,-2.303504759E-1,-7.379478514E-2,3.125127968E-1
2.361863774E2,7.874533027E-2,-2.331606477E-1,-1.238276553E-1,2.754959218E-1
2.361964274E2,-5.576215480E-2,-2.615015173E-1,-1.537648147E-1,3.084413716E-1
2.362064774E2,-1.848079750E-1,-2.991616791E-1,-1.726215005E-1,3.917267930E-1
2.362165264E2,-2.458627005E-1,-2.858785594E-1,-1.471463513E-1,4.047555644E-1
2.362265764E2,-1.790925044E-1,-2.554783005E-1,-7.620383799E-2,3.211702229E-1
2.362366264E2,-5.009006325E-2,-1.880751067E-1,1.346338946E-1,2.366591342E-1
2.362466764E2,5.014422309E-2,-8.815788567E-2,3.679173338E-1,3.816404335E-1
2.362567254E2,8.156515002E-2,5.548130572E-2,4.864403951E-1,4.963419255E-1
2.362667754E2,1.190113038E-1,1.544243807E-1,4.523137057E-1,4.925426561E-1
2.362768254E2,1.587985365E-1,2.129748899E-1,2.874748492E-1,3.914295184E-1
2.362868744E2,1.815173082E-1,2.153716636E-1,8.025245011E-2,2.928718873E-1
2.362969244E2,1.285077667E-1,1.836364853E-1,-5.560175836E-2,2.309289077E-1
2.363069744E2,2.053786989E-2,1.312933803E-1,-1.212215513E-1,1.798733452E-1
2.363170244E2,-1.237513492E-1,1.150620943E-1,-2.243021160E-1,2.808293454E-1
2.363270734E2,-2.153749161E-1,1.004563344E-1,-3.953483766E-1,4.612788403E-1
2.363371234E2,-2.049504635E-1,9.052133024E-2,-5.623384237E-1,6.053290894E-1
2.363471734E2,-1.302970147E-1,2.003197610E-2,-6.519376481E-1,6.651325350E-1
2.363572224E2,-4.737764955E-2,-5.437208891E-2,-6.415740430E-1,6.456146052E-1
2.363672724E2,2.055208594E-2,-1.162426472E-1,-5.758536780E-1,5.878283761E-1
2.363773224E2,6.047161192E-2,-1.384281528E-1,-5.375643557E-1,5.583857143E-1
2.363873714E2,9.828789443E-2,-2.008044952E-1,-5.018022001E-1,5.493527132E-1
2.363974214E2,1.127302247E-1,-1.604721558E-1,-4.254264539E-1,4.684517948E-1
2.364074714E2,5.811167568E-2,-9.937518418E-2,-2.186636460E-1,2.471157303E-1
2.364175214E2,-9.940970102E-2,-6.235470772E-2,5.498312294E-2,1.295898995E-1
2.364275704E2,-2.792761758E-1,3.186440170E-2,2.617582101E-1,3.840935863E-1
2.364376204E2,-4.251352626E-1,6.561102211E-2,3.322230059E-1,5.435226981E-1
2.364476704E2,-5.140886620E-1,7.886256695E-2,3.106450260E-1,6.058108525E-1
2.364577194E2,-5.195043531E-1,2.747045302E-1,2.281185937E-1,6.303851558E-1
2.364677694E2,-4.968235883E-1,4.924770606E-1,1.523410177E-1,7.159435165E-1
2.364778194E2,-5.316057506E-1,5.093994874E-1,1.421200848E-1,7.498604072E-1
2.364878694E2,-5.605447903E-1,4.206334913E-1,1.801246476E-1,7.235937290E-1
2.364979184E2,-5.739153260E-1,2.233460963E-1,3.074261338E-1,6.883117810E-1
2.365079684E2,-5.861015081E-1,1.936597824E-3,4.975734937E-1,7.688290512E-1
2.365180184E2,-6.089799088E-1,-1.921851146E-1,6.664574540E-1,9.230152683E-1
2.365280674E2,-6.536698857E-1,-3.054287249E-1,7.400388157E-1,1.033551389E0
2.365381174E2,-7.124276787E-1,-3.646762222E-1,7.255371362E-1,1.080252785E0
2.365481674E2,-7.641118026E-1,-4.561553264E-1,6.028993893E-1,1.074910323E0
2.365582164E2,-7.833637601E-1,-5.472742420E-1,3.983936065E-1,1.035318957E0
2.365682664E2,-7.564276841E-1,-6.380125040E-1,2.106705022E-1,1.011743474E0
2.365783164E2,-6.576003841E-1,-7.440482515E-1,8.204228282E-2,9.963819558E-1
2.365883664E2,-5.427938130E-1,-8.242498308E-1,-1.446016431E-3,9.869219818E-1
2.365984154E2,-4.081963174E-1,-8.969178575E-1,-3.761981606E-2,9.861547177E-1
2.366084654E2,-2.806080253E-1,-9.316631824E-1,-3.988385797E-2,9.738212728E-1
2.366185154E2,-1.870926283E-1,-9.329840684E-1,-2.888875365E-2,9.519965775E-1
2.366285644E2,-1.298730916E-1,-9.267041588E-1,-2.503426909E-2,9.360952582E-1
2.366386144E2,-9.923693407E-2,-8.058585835E-1,-3.716256380E-2,8.127958426E-1
2.366486644E2,-7.515793556E-2,-6.802650690E-1,-5.610286474E-2,6.866999423E-1
2.366587144E2,-5.517171392E-2,-5.625541860E-1,-1.079086107E-1,5.754610312E-1
2.366687634E2,-3.289511964E-2,-5.377415264E-1,-1.512148440E-1,5.595658738E-1
2.366788134E2,2.101109236E-2,-5.720155656E-1,-1.532309639E-1,5.925563278E-1
2.366888634E2,1.198566467E-1,-5.420070702E-1,-1.560452288E-1,5.766171983E-1
2.366989124E2,2.376055549E-1,-4.683409238E-1,-1.765935141E-1,5.540621715E-1
2.367089624E2,3.405786771E-1,-3.656696641E-1,-1.990819055E-1,5.379049578E-1
2.367190124E2,4.283484538E-1,-2.379471785E-1,-2.338751775E-1,5.429538252E-1
2.367290624E2,4.961406335E-1,-7.044316113E-2,-2.523406845E-1,5.610646917E-1
2.367391114E2,5.655340733E-1,1.158830434E-1,-2.839057088E-1,6.433196089E-1
2.367491614E2,6.204451293E-1,2.869105929E-1,-2.658962846E-1,7.334648464E-1
2.367592114E2,6.756062999E-1,4.088852656E-1,-1.721332580E-1,8.082455638E-1
2.367692604E2,6.946074119E-1,4.992066211E-1,-3.014064252E-2,8.559177329E-1
2.367793104E2,6.320647162E-1,5.791187632E-1,9.217141449E-2,8.621948255E-1
2.367893604E2,4.921326596E-1,6.410068631E-1,1.648879731E-1,8.247862734E-1
2.367994094E2,3.356120521E-1,7.067810225E-1,1.675408548E-1,8.001529862E-1
2.368094594E2,2.023198012E-1,8.511154479E-1,1.126121110E-1,8.820500525E-1
2.368195094E2,1.102741018E-1,1.003000383E0,5.206711650E-2,1.010386624E0
2.368295594E2,2.606542557E-2,1.176496042E0,8.995882809E-2,1.180218172E0
2.368396084E2,-9.277075410E-2,1.352205457E0,2.328489912E-1,1.375239857E0
2.368496584E2,-1.776664782E-1,1.387932529E0,4.122556007E-1,1.458724362E0
2.368597084E2,-2.009109145E-1,1.192546064E0,5.363329321E-1,1.322945322E0
2.368697584E2,-8.771466672E-2,9.019289213E-1,5.320399064E-1,1.050826391E0
2.368798074E2,1.070870769E-1,6.109697163E-1,4.035806715E-1,7.400195908E-1
2.368898574E2,2.970487878E-1,4.502069539E-1,1.753802168E-1,5.671706129E-1
2.368999074E2,4.336707357E-1,3.814162159E-1,-5.005801320E-2,5.797020281E-1
2.369099575E2,4.956927368E-1,3.477198815E-1,-2.446662140E-1,6.530558641E-1
2.369200075E2,5.176376295E-1,2.874672478E-1,-3.656445211E-1,6.959037648E-1
2.369300575E2,5.231667566E-1,1.873798728E-1,-4.302626860E-1,7.028091142E-1
2.369401065E2,4.814375174E-1,6.246229649E-2,-4.202733028E-1,6.421162439E-1
2.369501565E2,4.378070560E-1,-6.930003047E-2,-3.598639637E-1,5.709462189E-1
2.369602065E2,3.834335053E-1,-1.736272216E-1,-2.396183127E-1,4.843393447E-1
2.369702565E2,3.378427649E-1,-2.138508028E-1,-8.767432094E-2,4.093368859E-1
2.369803055E2,2.915448037E-1,-2.186104363E-1,2.593766391E-2,3.653240450E-1
2.369903555E2,2.275119451E-1,-1.982866842E-1,7.995716572E-2,3.122057697E-1
2.370004055E2,1.600146112E-1,-1.468966752E-1,2.166978121E-2,2.182954154E-1
2.370104555E2,7.803196996E-2,-9.846945047E-2,-5.569122076E-2,1.374290111E-1
2.370205045E2,9.292687476E-3,-9.250178218E-2,-1.185359251E-1,1.506442807E-1
2.370305545E2,-3.628723562E-2,-1.160970515E-1,-1.259735835E-1,1.751131993E-1
2.370406045E2,-6.856328130E-2,-1.496401888E-1,-8.895720005E-2,1.871002220E-1
2.370506535E2,-7.948525887E-2,-1.849719894E-1,-2.517167866E-2,2.028944471E-1
2.370607035E2,-7.789543748E-2,-2.049835002E-1,4.269753814E-2,2.234032549E-1
2.370707535E2,-8.308542609E-2,-2.160704058E-1,1.076636124E-1,2.553058200E-1
2.370808035E2,-8.807163924E-2,-1.926043600E-1,1.603996503E-1,2.656710390E-1
2.370908525E2,-1.004990190E-1,-1.716198725E-1,1.806193221E-1,2.686573523E-1
2.371009025E2,-1.235475737E-1,-1.598891884E-1,2.210487252E-1,2.994847149E-1
2.371109525E2,-1.459576124E-1,-1.371926361E-1,2.660705316E-1,3.330449997E-1
2.371210015E2,-1.907654107E-1,-1.068754077E-1,2.959685147E-1,3.679825490E-1
2.371310515E2,-2.262977342E-1,-6.961285651E-2,3.327913553E-1,4.084197601E-1
2.371411015E2,-2.767066169E-1,-3.626209259E-2,3.923914397E-1,4.815106781E-1
2.371511515E2,-3.170649764E-1,-1.406723142E-2,4.548256695E-1,5.546120048E-1
2.371612005E2,-3.411400098E-1,-5.511000752E-3,4.729198784E-1,5.831467129E-1
2.371712505E2,-3.777149284E-1,6.503273249E-3,4.442854786E-1,5.831813150E-1
2.371813005E2,-3.933802038E-1,1.567112267E-2,3.580530810E-1,5.321612328E-1
2.371913495E2,-3.648428679E-1,3.463188887E-2,2.271122879E-1,4.311492517E-1
2.372013995E2,-3.404327890E-1,5.615315080E-2,9.624750853E-2,3.582055877E-1
2.372114495E2,-2.994738839E-1,7.435436368E-2,-1.624298036E-2,3.089935484E-1
2.372214995E2,-2.554326922E-1,7.760600030E-2,-7.455433846E-2,2.771766601E-1
2.372315485E2,-2.208332554E-1,8.748487115E-2,-1.078401983E-1,2.608647882E-1
2.372415985E2,-2.041133615E-1,9.214100897E-2,-9.038684428E-2,2.414995062E-1
2.372516485E2,-2.036705080E-1,8.580204248E-2,-2.148734808E-2,2.220481309E-1
2.372616985E2,-2.238156277E-1,7.271714330E-2,6.243189096E-2,2.434727072E-1
2.372717475E2,-2.485437950E-1,7.531623065E-2,1.064193249E-1,2.806628322E-1
2.372817975E2,-2.718937006E-1,7.163833201E-2,1.170782143E-1,3.045743641E-1
2.372918475E2,-2.827280796E-1,9.074586332E-2,8.843796730E-2,3.098245515E-1
2.373018965E2,-2.864322907E-1,1.211765277E-1,3.292450190E-2,3.127478710E-1
2.373119465E2,-2.844422639E-1,1.290731925E-1,-6.175829172E-3,3.124186796E-1
2.373219965E2,-2.563227115E-1,1.483444458E-1,-3.927165449E-2,2.987468324E-1
2.373320465E2,-2.217096068E-1,1.632887596E-1,-4.707593322E-2,2.793465809E-1
2.373420955E2,-1.872265296E-1,1.783254594E-1,-4.609944820E-2,2.626383482E-1
2.373521455E2,-1.603965805E-1,1.891895860E-1,-3.865126491E-2,2.510252633E-1
2.373621955E2,-1.220454240E-1,1.985474700E-1,-7.614828944E-3,2.331826944E-1
2.373722455E2,-1.025504415E-1,1.996730590E-1,1.031858146E-2,2.247051327E-1
2.373822945E2,-9.011070952E-2,2.044888258E-1,2.169083118E-2,2.245130553E-1
2.373923445E2,-7.696368366E-2,2.155973661E-1,1.901046753E-2,2.297107545E-1
2.374023945E2,-7.356111579E-2,2.207943714E-1,7.625353932E-3,2.328508926E-1
2.374124435E2,-7.132097438E-2,1.925745392E-1,2.601367772E-2,2.069984202E-1
2.374224935E2,-6.526289351E-2,1.610592163E-1,7.806325257E-2,1.905077106E-1
2.374325435E2,-4.401184604E-2,1.207824254E-1,1.170986795E-1,1.738894408E-1
2.374425935E2,-2.958340287E-2,1.047546226E-1,1.172612321E-1,1.599965788E-1
2.374526425E2,-2.847097009E-2,1.054475176E-1,7.491101861E-2,1.324440856E-1
2.374626925E2,-1.699595556E-2,1.136564237E-1,1.803866029E-2,1.163272901E-1
2.374727425E2,-1.100270569E-2,1.131880617E-1,-1.615117908E-2,1.148627765E-1
2.374827915E2,7.086094469E-3,9.919450521E-2,-2.046350062E-2,1.015308695E-1
2.374928415E2,4.109174654E-2,9.372034192E-2,-1.935428381E-4,1.023331402E-1
2.375028915E2,5.249907956E-2,9.579317987E-2,3.752450645E-2,1.155014080E-1
2.375129415E2,5.074367233E-2,9.833905756E-2,6.831418991E-2,1.300473724E-1
2.375229905E2,4.292441010E-2,1.036921835E-1,9.748302519E-2,1.486523263E-1
2.375330405E2,3.215003818E-2,1.104094648E-1,1.280750728E-1,1.721252426E-1
2.375430905E2,1.199834034E-2,1.139446914E-1,1.270863086E-1,1.711089790E-1
2.375531405E2,-9.989529401E-3,8.909636378E-2,1.236288500E-1,1.527155699E-1
2.375631895E2,-2.176231340E-2,7.311650813E-2,1.245451087E-1,1.460517242E-1
2.375732395E2,-2.303554460E-2,8.796434283E-2,6.277921557E-2,1.104970218E-1
2.375832895E2,-4.396024436E-2,1.044043744E-1,-2.630603850E-2,1.162961054E-1
2.375933395E2,-6.503426738E-2,1.032729381E-1,-2.240126789E-2,1.240829258E-1
2.376033885E2,-5.430557683E-2,3.792796433E-2,6.239680767E-2,9.099993275E-2
2.376134385E2,-1.029415472E-1,-4.768813670E-2,1.600476480E-1,1.961794335E-1
2.376234885E2,-9.163054705E-2,-6.656411827E-2,2.143788064E-1,2.424566180E-1
2.376335375E2,-5.142596930E-2,-3.842673182E-2,2.061207837E-1,2.158865941E-1
2.376435875E2,-4.099044353E-3,-5.204021931E-3,1.413517606E-1,1.415069053E-1
2.376536375E2,2.775161639E-2,3.426468372E-4,5.922352374E-2,6.540409301E-2
2.376636875E2,2.682044730E-2,-2.959568202E-2,1.206572950E-2,4.172316642E-2
2.376737365E2,2.906285450E-2,-7.439237058E-2,-5.244952440E-3,8.003988905E-2
2.376837865E2,1.903809562E-2,-1.120162797E-1,3.147439241E-2,1.179013714E-1
2.376938365E2,1.327968456E-2,-1.217501396E-1,9.624283075E-2,1.557630540E-1
2.377038865E2,-1.012825459E-2,-1.221851724E-1,1.645324624E-1,2.051894955E-1
2.377139355E2,-3.435604647E-2,-9.162002206E-2,2.254452467E-1,2.457643701E-1
2.377239855E2,-5.985677719E-2,-4.381786466E-2,2.548836386E-1,2.654590520E-1
2.377340355E2,-6.930850893E-2,1.026537180E-2,2.411719179E-1,2.511432684E-1
2.377440845E2,-7.159286991E-2,5.928375006E-2,1.885767978E-1,2.102410776E-1
2.377541345E2,-6.477691680E-2,8.754451275E-2,1.383813751E-1,1.760951323E-1
2.377641845E2,-6.854354694E-2,7.727037013E-2,9.442668557E-2,1.399475862E-1
2.377742345E2,-6.974383414E-2,6.943100810E-2,6.421295285E-2,1.175081725E-1
2.377842835E2,-8.991468161E-2,4.257065356E-2,5.714074552E-2,1.147256524E-1
2.377943335E2,-9.238615349E-2,2.592830837E-2,4.219467759E-2,1.048230383E-1
2.378043835E2,-9.343470544E-2,3.218541384E-2,3.143229246E-2,1.037011767E-1
2.378144335E2,-9.357533097E-2,4.939844728E-2,-1.330650866E-2,1.066471394E-1
2.378244825E2,-9.427568123E-2,9.018336117E-2,-4.803136826E-2,1.390250159E-1
2.378345325E2,-9.666748479E-2,1.234931946E-1,-7.196285248E-2,1.725509312E-1
2.378445825E2,-8.559366234E-2,1.525281286E-1,-9.001086831E-2,1.967055197E-1
2.378546325E2,-5.464427680E-2,1.563492841E-1,-8.600669503E-2,1.866232761E-1
2.378646815E2,-3.734543547E-2,1.521942526E-1,-8.797135949E-2,1.797129160E-1
2.378747315E2,-1.827430308E-2,1.291234785E-1,-7.811295390E-2,1.520146586E-1
2.378847815E2,-1.438458905E-2,9.892144024E-2,-4.477271497E-2,1.095306521E-1
2.378948305E2,-1.699654028E-2,9.624867797E-2,-3.767945766E-3,9.781046880E-2
