"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.916251989E2,2.610000074E-1,2.779999971E-1,-2.091999948E-1,4.349363633E-1
2.916351255E2,2.903999984E-1,2.583999932E-1,-1.987999976E-1,4.366052618E-1
2.916450520E2,2.709999979E-1,2.778999805E-1,-1.977999955E-1,4.356538032E-1
2.916549786E2,2.613999844E-1,2.287999988E-1,-1.964000016E-1,3.990643456E-1
2.916649052E2,2.520000041E-1,2.383999974E-1,-1.754999906E-1,3.887657488E-1
2.916748317E2,2.621999979E-1,2.674999833E-1,-1.935999990E-1,4.216468185E-1
2.916847567E2,2.531000078E-1,1.983999908E-1,-2.113000005E-1,3.847984674E-1
2.916946833E2,2.732999921E-1,2.078000009E-1,-1.604000032E-1,3.789483963E-1
2.917046098E2,2.638999820E-1,2.075999975E-1,-2.078000009E-1,3.948693453E-1
2.917145364E2,2.741000056E-1,2.171999961E-1,-2.162999958E-1,4.112083895E-1
2.917244630E2,2.840999961E-1,2.169999927E-1,-2.152999938E-1,4.173198916E-1
2.917343895E2,2.646999955E-1,2.266999930E-1,-2.044999897E-1,4.040782353E-1
2.917443145E2,2.845000029E-1,2.559999824E-1,-1.845999956E-1,4.249157575E-1
2.917542411E2,2.746999860E-1,2.265999913E-1,-1.745999902E-1,3.966015569E-1
2.917641676E2,2.745999992E-1,2.363999933E-1,-1.453000009E-1,3.903872522E-1
2.917740942E2,2.547999918E-1,2.463999987E-1,-1.753000021E-1,3.954315186E-1
2.917840208E2,2.642000020E-1,2.465999871E-1,-1.859999895E-1,4.064593347E-1
2.917939458E2,2.541999817E-1,2.467999905E-1,-1.771000028E-1,3.960962976E-1
2.918038723E2,2.342999876E-1,2.567999959E-1,-2.167999893E-1,4.096888544E-1
2.918137989E2,2.635000050E-1,2.667999864E-1,-1.779000014E-1,4.150456552E-1
2.918237255E2,2.635000050E-1,2.569999993E-1,-2.461999953E-1,4.428269300E-1
2.918336520E2,2.538000047E-1,2.766000032E-1,-2.158999890E-1,4.330528945E-1
2.918435786E2,2.736999989E-1,2.861999869E-1,-2.245999873E-1,4.552661597E-1
2.918535052E2,2.739999890E-1,2.859999835E-1,-1.744999886E-1,4.328073828E-1
2.918634302E2,2.645999789E-1,2.759000063E-1,-2.225999981E-1,4.423626583E-1
2.918733567E2,2.263999879E-1,2.456999868E-1,-2.017000020E-1,3.902669969E-1
2.918832848E2,2.368999869E-1,2.549999952E-1,-1.712999940E-1,3.879307790E-1
2.918932098E2,2.184000015E-1,2.638999820E-1,-1.798999906E-1,3.869182960E-1
2.919031364E2,2.090999931E-1,2.144999951E-1,-1.696999967E-1,3.442835226E-1
2.919130645E2,2.192000002E-1,2.633000016E-1,-1.798999906E-1,3.869619329E-1
2.919229895E2,2.488999963E-1,2.138999999E-1,-1.809999943E-1,3.747871610E-1
2.919329161E2,2.289000005E-1,2.827999890E-1,-2.316999882E-1,4.313420088E-1
2.919428411E2,2.578999996E-1,2.437999994E-1,-2.236999869E-1,4.195146406E-1
2.919527676E2,2.377999872E-1,2.342999876E-1,-2.356999964E-1,4.086560979E-1
2.919626942E2,2.470999956E-1,2.836000025E-1,-2.377000004E-1,4.449591661E-1
2.919726223E2,2.466999888E-1,2.838000059E-1,-2.493999898E-1,4.512246478E-1
2.919825473E2,2.662000060E-1,2.543999851E-1,-2.309999913E-1,4.346755015E-1
2.919924880E2,2.857999802E-1,2.838000059E-1,-2.025000006E-1,4.508107388E-1
2.920024005E2,2.658999860E-1,2.545999885E-1,-2.419999987E-1,4.405541466E-1
2.920123255E2,2.559999824E-1,2.547000051E-1,-1.634999961E-1,3.964092989E-1
2.920222520E2,2.852999866E-1,2.547999918E-1,-1.923999935E-1,4.281785559E-1
2.920321786E2,2.556999922E-1,2.255999893E-1,-1.719999909E-1,3.819186275E-1
2.920421052E2,2.456999868E-1,2.257999927E-1,-2.101999968E-1,3.943832639E-1
2.920520317E2,2.552999854E-1,2.456999868E-1,-1.604000032E-1,3.889405187E-1
2.920619583E2,2.353999913E-1,2.851999998E-1,-1.598999947E-1,4.028898163E-1
2.920718848E2,2.351000011E-1,2.461999953E-1,-1.011999995E-1,3.551448832E-1
2.920818114E2,1.955000013E-1,2.465000004E-1,-1.407999992E-1,3.446841169E-1
2.920917364E2,2.145999968E-1,2.664999962E-1,-1.802999973E-1,3.867602560E-1
2.921016645E2,2.140999883E-1,2.766999900E-1,-1.612000018E-1,3.852105010E-1
2.921115895E2,2.136999965E-1,2.475999892E-1,-1.908999979E-1,3.787033831E-1
2.921215161E2,2.524999976E-1,2.479999959E-1,-2.005999982E-1,4.068176570E-1
2.921314426E2,2.421999872E-1,2.680000067E-1,-1.609999985E-1,3.954817782E-1
2.921413692E2,2.221999913E-1,2.978999913E-1,-1.993999928E-1,4.217553771E-1
2.921512958E2,2.608999908E-1,2.492999882E-1,-1.987999976E-1,4.119960295E-1
2.921612208E2,2.703999877E-1,2.299999893E-1,-1.687999964E-1,3.930770754E-1
2.921711473E2,2.700999975E-1,2.497999966E-1,-1.877999902E-1,4.130652288E-1
2.921810739E2,2.795999944E-1,2.304999977E-1,-1.677999943E-1,3.993284913E-1
2.921910005E2,2.793000042E-1,2.700999975E-1,-1.867000014E-1,4.310677343E-1
2.922009255E2,2.987000048E-1,2.506999969E-1,-1.961999983E-1,4.365393690E-1
2.922108536E2,2.787999809E-1,2.606999874E-1,-1.858000010E-1,4.245180245E-1
2.922207802E2,2.983999848E-1,2.509999871E-1,-1.753999889E-1,4.275613413E-1
2.922307067E2,3.080999851E-1,2.412999868E-1,-1.947999895E-1,4.371479388E-1
2.922406317E2,2.883999944E-1,2.610000074E-1,-1.942999959E-1,4.347965605E-1
2.922505583E2,2.885999978E-1,2.511000037E-1,-1.838999987E-1,4.244530364E-1
2.922604848E2,2.788999975E-1,2.313999981E-1,-1.832000017E-1,4.060706938E-1
2.922704114E2,2.987999916E-1,2.312999964E-1,-1.820999980E-1,4.194538504E-1
2.922803380E2,2.698999941E-1,2.210999876E-1,-2.201000005E-1,4.125229952E-1
2.922902630E2,2.996000051E-1,2.404999882E-1,-2.089999914E-1,4.373572954E-1
2.923001895E2,3.000999987E-1,2.303999960E-1,-2.469999939E-1,4.518331157E-1
2.923101161E2,3.006999791E-1,2.494999915E-1,-2.163999975E-1,4.466538728E-1
2.923200411E2,2.717999816E-1,2.490999997E-1,-2.153999954E-1,4.269932059E-1
2.923299692E2,2.919999957E-1,2.486999929E-1,-2.145999968E-1,4.395097753E-1
2.923398958E2,2.533999979E-1,2.581000030E-1,-2.229999900E-1,4.249190112E-1
2.923498208E2,2.640999854E-1,2.377999872E-1,-1.530999988E-1,3.869589718E-1
2.923597473E2,2.547999918E-1,2.667999864E-1,-1.622999907E-1,4.030465923E-1
2.923696739E2,2.554999888E-1,2.269999981E-1,-1.323999912E-1,3.665228520E-1
2.923796005E2,2.266999930E-1,2.362999916E-1,-1.616999954E-1,3.652087915E-1
2.923895270E2,2.467999905E-1,2.358999997E-1,-1.911000013E-1,3.912521638E-1
2.923994536E2,2.375999987E-1,2.549999952E-1,-2.108999938E-1,4.073788953E-1
2.924093786E2,2.281999886E-1,2.741999924E-1,-2.401999980E-1,4.300661690E-1
2.924193052E2,2.579999864E-1,2.838000059E-1,-2.204999924E-1,4.424100846E-1
2.924292317E2,2.290999889E-1,2.833999991E-1,-2.101999968E-1,4.206975197E-1
2.924391583E2,2.196999937E-1,2.633999884E-1,-2.002999932E-1,3.971998595E-1
2.924490848E2,2.299999893E-1,2.825999856E-1,-2.000999898E-1,4.156955049E-1
2.924590114E2,2.597999871E-1,2.822999954E-1,-1.308999956E-1,4.053691275E-1
2.924689364E2,2.208999991E-1,2.527000010E-1,-8.119999617E-2,3.453223704E-1
2.924788630E2,2.113999873E-1,2.229999900E-1,-1.393000036E-1,3.373772980E-1
2.924887895E2,2.016000003E-1,2.425999939E-1,-1.682000011E-1,3.574752545E-1
2.924987161E2,2.013999969E-1,2.329999954E-1,-2.071999907E-1,3.711910462E-1
2.925086426E2,2.108999938E-1,2.430999875E-1,-2.465999871E-1,4.054478573E-1
2.925185692E2,2.595999837E-1,2.825999856E-1,-2.958999872E-1,4.845737362E-1
2.925284958E2,2.395999879E-1,2.926999927E-1,-2.671999931E-1,4.631169142E-1
2.925384208E2,2.883000076E-1,3.026999831E-1,-2.185999900E-1,4.717309930E-1
2.925483473E2,2.683999836E-1,2.832999825E-1,-1.697999984E-1,4.255930812E-1
2.925582739E2,2.682999969E-1,2.637999952E-1,-1.406999975E-1,4.017111090E-1
2.925682005E2,2.579999864E-1,2.249999940E-1,-1.110999957E-1,3.599058201E-1
2.925781270E2,2.379999906E-1,2.351999879E-1,-1.300999969E-1,3.590111962E-1
2.925880536E2,1.982999891E-1,2.355999947E-1,-1.783999950E-1,3.558887486E-1
2.925979802E2,2.268999964E-1,2.265999913E-1,-2.069999874E-1,3.816807032E-1
2.926079052E2,2.554999888E-1,2.566999793E-1,-1.967999935E-1,4.121957801E-1
2.926178317E2,2.839999795E-1,2.574999928E-1,-2.061000019E-1,4.352464192E-1
2.926277583E2,2.734999955E-1,2.874999940E-1,-2.254999876E-1,4.564085215E-1
2.926376848E2,2.730999887E-1,2.682999969E-1,-2.347999960E-1,4.491097085E-1
2.926476114E2,2.827999890E-1,2.683999836E-1,-2.142999917E-1,4.449032158E-1
2.926575380E2,2.337999940E-1,3.076999784E-1,-1.937000006E-1,4.322746860E-1
2.926674645E2,2.536000013E-1,2.389999926E-1,-1.921999902E-1,3.979633065E-1
2.926773895E2,2.439999878E-1,2.486999929E-1,-1.713999957E-1,3.882855123E-1
2.926873161E2,2.639999986E-1,2.386000007E-1,-1.697999984E-1,3.942816240E-1
2.926972426E2,2.249999940E-1,2.483999878E-1,-1.884000003E-1,3.844764120E-1
2.927071692E2,2.348999977E-1,2.384999990E-1,-1.876999885E-1,3.837858050E-1
2.927170958E2,2.445999980E-1,2.484999895E-1,-1.868999898E-1,3.956172519E-1
2.927270208E2,2.638999820E-1,2.389999926E-1,-2.255999893E-1,4.214967997E-1
2.927369489E2,2.929999828E-1,2.588999867E-1,-2.054999918E-1,4.417108100E-1
2.927468739E2,2.926000059E-1,2.199999988E-1,-1.851999909E-1,4.102606483E-1
2.927568005E2,2.727999985E-1,2.397999913E-1,-1.454999894E-1,3.912724395E-1
2.927667270E2,2.920999825E-1,2.696000040E-1,-1.940999925E-1,4.423588690E-1
2.927766536E2,2.820000052E-1,2.698000073E-1,-1.941999942E-1,4.359239437E-1
2.927865802E2,2.718999982E-1,2.504000068E-1,-1.941999942E-1,4.175445008E-1
2.927965067E2,2.718999982E-1,2.405999899E-1,-1.943999976E-1,4.118365249E-1
2.928064317E2,2.619999945E-1,2.602999806E-1,-2.237999886E-1,4.318408410E-1
2.928163583E2,2.913999856E-1,2.602999806E-1,-2.234999985E-1,4.501358471E-1
2.928262848E2,2.621999979E-1,2.897000015E-1,-2.523999810E-1,4.651673679E-1
2.928362114E2,2.719999850E-1,2.405999899E-1,-2.419999987E-1,4.363901309E-1
2.928461380E2,2.918999791E-1,2.698999941E-1,-2.119999975E-1,4.505503341E-1
2.928560645E2,2.821999788E-1,2.893999815E-1,-2.016000003E-1,4.516987242E-1
2.928659895E2,2.725999951E-1,2.597999871E-1,-2.106999904E-1,4.315104594E-1
2.928759161E2,2.534999847E-1,2.397999913E-1,-2.001999915E-1,4.023012735E-1
2.928858411E2,2.245999873E-1,2.295999974E-1,-1.701999903E-1,3.634960107E-1
2.928957692E2,2.250999957E-1,2.586999834E-1,-1.599999964E-1,3.784120615E-1
2.929056942E2,2.256999910E-1,2.483999878E-1,-1.893000007E-1,3.853278216E-1
2.929156208E2,2.258999944E-1,2.382999957E-1,-1.990999877E-1,3.840032559E-1
2.929255489E2,2.260999978E-1,2.283999920E-1,-1.894000024E-1,3.730417218E-1
2.929354755E2,2.752999961E-1,2.478999943E-1,-1.894999892E-1,4.161186621E-1
2.929454005E2,2.261999995E-1,2.576999962E-1,-1.798999906E-1,3.872205243E-1
2.929553270E2,2.556999922E-1,2.773000002E-1,-2.192000002E-1,4.362641587E-1
2.929652536E2,2.164999992E-1,2.870999873E-1,-1.799999923E-1,4.021177061E-1
2.929751802E2,2.558999956E-1,2.967000008E-1,-1.701999903E-1,4.271811499E-1
2.929851067E2,2.459999919E-1,2.870000005E-1,-1.997999996E-1,4.275570560E-1
2.929950333E2,2.460999936E-1,2.868999839E-1,-1.900999993E-1,4.231014268E-1
2.930049583E2,2.363999933E-1,2.867999971E-1,-2.003999949E-1,4.222550806E-1
2.930148848E2,2.559999824E-1,2.671000063E-1,-2.005999982E-1,4.208548011E-1
2.930248114E2,2.560999990E-1,2.572999895E-1,-1.615999937E-1,3.973726865E-1
2.930347364E2,2.458999902E-1,2.182999998E-1,-1.815999895E-1,3.756331339E-1
2.930446645E2,2.456999868E-1,2.576999962E-1,-1.717000008E-1,3.952956638E-1
2.930545911E2,2.453999966E-1,2.578999996E-1,-2.016000003E-1,4.091162772E-1
2.930645161E2,2.646999955E-1,2.581000030E-1,-2.018999904E-1,4.212425730E-1
2.930744427E2,2.741999924E-1,2.583999932E-1,-2.216999978E-1,4.371579592E-1
2.930843692E2,2.445999980E-1,2.487999946E-1,-1.924999952E-1,3.984806702E-1
2.930942958E2,2.736999989E-1,2.687000036E-1,-2.025000006E-1,4.337252950E-1
2.931042223E2,2.538000047E-1,2.590000033E-1,-1.730999947E-1,4.018196763E-1
2.931141473E2,2.635000050E-1,2.492999882E-1,-1.831000000E-1,4.063352640E-1
2.931240739E2,2.435999960E-1,2.789999843E-1,-1.732999980E-1,4.089191101E-1
2.931340005E2,2.433999926E-1,2.791000009E-1,-1.831000000E-1,4.131173887E-1
2.931439270E2,2.628999949E-1,2.793000042E-1,-1.925999969E-1,4.292081762E-1
2.931538536E2,2.629999816E-1,2.497999966E-1,-2.018999904E-1,4.151296602E-1
2.931637802E2,2.922999859E-1,2.597000003E-1,-2.113000005E-1,4.444446671E-1
2.931737067E2,2.628999949E-1,2.597999871E-1,-2.105999887E-1,4.253995720E-1
2.931836317E2,2.824999988E-1,2.597999871E-1,-2.099999934E-1,4.374954627E-1
2.931935598E2,2.531000078E-1,2.597999871E-1,-1.800999939E-1,4.049588313E-1
2.932034848E2,2.529999912E-1,2.403999865E-1,-1.991999894E-1,4.018479623E-1
2.932134114E2,3.116999865E-1,2.601000071E-1,-2.184000015E-1,4.609853098E-1
2.932233364E2,2.726999819E-1,2.502000034E-1,-1.885000020E-1,4.153282709E-1
2.932332645E2,2.726999819E-1,2.402999997E-1,-2.076999992E-1,4.186271129E-1
2.932431895E2,2.728999853E-1,2.500999868E-1,-2.170999944E-1,4.291349589E-1
2.932531177E2,2.728999853E-1,2.500999868E-1,-1.774999946E-1,4.105248512E-1
2.932630442E2,2.534999847E-1,2.400999963E-1,-1.965999901E-1,4.007016429E-1
2.932729692E2,2.437999994E-1,2.498999983E-1,-1.959999949E-1,4.003803777E-1
2.932828958E2,2.635999918E-1,2.398999929E-1,-2.053999901E-1,4.113710226E-1
2.932928223E2,2.343999892E-1,2.789999843E-1,-1.753999889E-1,4.044125397E-1
2.933027473E2,2.540000081E-1,2.691999972E-1,-1.746999919E-1,4.092734169E-1
2.933126755E2,2.345999926E-1,2.592999935E-1,-1.938000023E-1,3.997900500E-1
2.933226020E2,2.346999943E-1,2.494999915E-1,-2.126999944E-1,4.032066725E-1
2.933325286E2,2.443999946E-1,2.888000011E-1,-1.630000025E-1,4.119536368E-1
2.933424536E2,2.345999926E-1,2.495999932E-1,-1.722999960E-1,3.834378721E-1
2.933523802E2,2.246999890E-1,2.398999929E-1,-2.108999938E-1,3.905392413E-1
2.933623067E2,2.344999909E-1,2.694000006E-1,-2.201999873E-1,4.195886563E-1
2.933722317E2,2.345999926E-1,2.594999969E-1,-1.907999963E-1,3.984746460E-1
2.933821583E2,2.735999823E-1,2.400999963E-1,-2.198999971E-1,4.252775179E-1
2.933920848E2,2.637999952E-1,2.302999943E-1,-2.292999923E-1,4.185773660E-1
2.934020114E2,2.639999986E-1,2.791999876E-1,-2.486999929E-1,4.577120479E-1
2.934119380E2,2.640999854E-1,2.496999949E-1,-1.700000018E-1,4.012466702E-1
2.934218645E2,2.547000051E-1,2.493999898E-1,-1.695999950E-1,3.947614543E-1
2.934317911E2,2.648999989E-1,2.392999977E-1,-1.886999905E-1,4.037873013E-1
2.934417161E2,2.554000020E-1,2.782999873E-1,-2.079999894E-1,4.312122906E-1
2.934516426E2,2.163999975E-1,2.387999892E-1,-1.978999972E-1,3.781782684E-1
2.934615692E2,2.559999824E-1,2.581999898E-1,-1.483999938E-1,3.927159073E-1
2.934714958E2,2.660000026E-1,2.678999901E-1,-1.574999988E-1,4.090631439E-1
2.934814223E2,2.760999799E-1,2.675999999E-1,-1.178999990E-1,4.021708202E-1
2.934913489E2,2.763999999E-1,2.673999965E-1,-1.174999997E-1,4.021268059E-1
2.935012755E2,2.274999917E-1,2.476999909E-1,-1.366000026E-1,3.630028821E-1
2.935112005E2,2.471999973E-1,2.574999928E-1,-1.553999931E-1,3.893112416E-1
2.935211270E2,2.373999953E-1,2.771999836E-1,-1.841000021E-1,4.087681488E-1
2.935310536E2,2.273999900E-1,2.577999830E-1,-2.229999900E-1,4.097567354E-1
2.935409802E2,2.465999871E-1,2.483000010E-1,-2.814999819E-1,4.491176727E-1
2.935509067E2,2.854999900E-1,2.486999929E-1,-2.811000049E-1,4.715709316E-1
2.935608317E2,2.951000035E-1,2.683999836E-1,-2.319999933E-1,4.614613312E-1
2.935707598E2,3.046000004E-1,2.687000036E-1,-1.928000003E-1,4.496139369E-1
2.935806848E2,3.046000004E-1,2.883000076E-1,-1.635999978E-1,4.501810901E-1
2.935906114E2,2.751999795E-1,2.588999867E-1,-1.146999970E-1,3.948674729E-1
2.936005380E2,2.556999922E-1,2.390999943E-1,-1.341999918E-1,3.749145650E-1
2.936104645E2,2.456999868E-1,2.393999994E-1,-2.025000006E-1,3.983554863E-1
2.936203911E2,2.159999907E-1,2.298000008E-1,-2.319999933E-1,3.915201569E-1
2.936303161E2,2.449999899E-1,2.496999949E-1,-1.924999952E-1,3.992885306E-1
2.936402426E2,2.542999983E-1,2.893999815E-1,-2.117999941E-1,4.396362996E-1
2.936501692E2,2.636999786E-1,2.800000012E-1,-2.012999952E-1,4.341190706E-1
2.936600958E2,2.635000050E-1,2.703999877E-1,-2.006999999E-1,4.275849576E-1
2.936700223E2,2.533999979E-1,2.804999948E-1,-2.000999898E-1,4.277052863E-1
2.936799489E2,2.436999977E-1,2.608999908E-1,-2.087999880E-1,4.135890824E-1
2.936898739E2,2.635000050E-1,2.803999782E-1,-2.078000009E-1,4.373068039E-1
2.936998005E2,2.343999892E-1,2.507999837E-1,-1.868999898E-1,3.908651852E-1
2.937097270E2,2.247999907E-1,2.408999950E-1,-2.149999887E-1,3.934372104E-1
2.937196536E2,2.250999957E-1,2.602999806E-1,-1.548999995E-1,3.773858739E-1
2.937295802E2,2.250999957E-1,2.505999804E-1,-2.126999944E-1,3.983863023E-1
2.937395067E2,2.638999820E-1,2.412000000E-1,-2.219000012E-1,4.207852790E-1
2.937494333E2,2.536000013E-1,2.809000015E-1,-2.211999893E-1,4.383459898E-1
2.937593583E2,2.626999915E-1,2.522000074E-1,-2.106999904E-1,4.207262949E-1
2.937692848E2,2.917000055E-1,2.328999937E-1,-1.999999881E-1,4.234752596E-1
2.937792114E2,3.206999898E-1,2.333999872E-1,-1.597999930E-1,4.276214158E-1
2.937891380E2,2.910999954E-1,2.531999946E-1,-1.491999924E-1,4.136545446E-1
2.937990645E2,2.520000041E-1,2.726999819E-1,-1.587999910E-1,4.038399675E-1
2.938089911E2,2.518999875E-1,2.727999985E-1,-1.488000005E-1,4.000186034E-1
2.938189161E2,2.421999872E-1,2.726999819E-1,-2.075999975E-1,4.196711485E-1
2.938288426E2,2.619000077E-1,2.726999819E-1,-1.973000020E-1,4.264788212E-1
2.938387692E2,2.325999886E-1,2.431999892E-1,-2.066999972E-1,3.949352836E-1
2.938486958E2,2.718999982E-1,2.431999892E-1,-2.157999873E-1,4.238460549E-1
2.938586223E2,2.328999937E-1,2.529000044E-1,-2.442999929E-1,4.217621436E-1
2.938685489E2,2.426999956E-1,2.626999915E-1,-2.236999869E-1,4.218486192E-1
2.938784739E2,2.622999847E-1,2.236000001E-1,-2.424999923E-1,4.214314752E-1
2.938884005E2,2.721999884E-1,2.725999951E-1,-2.026999891E-1,4.353054980E-1
2.938983270E2,2.818999887E-1,2.628999949E-1,-2.216999978E-1,4.446739254E-1
2.939082536E2,2.527000010E-1,2.628000081E-1,-1.818999946E-1,4.074417048E-1
2.939181802E2,2.431999892E-1,2.232999951E-1,-1.914999932E-1,3.816822893E-1
2.939281067E2,2.335999906E-1,2.917000055E-1,-2.307999879E-1,4.392339733E-1
2.939380333E2,2.336999923E-1,2.426999956E-1,-2.402999997E-1,4.138394183E-1
2.939479598E2,2.434999943E-1,2.524999976E-1,-2.105000019E-1,4.090950340E-1
2.939578848E2,2.532999814E-1,2.525999844E-1,-2.201000005E-1,4.200138604E-1
2.939678114E2,2.630999982E-1,2.721999884E-1,-2.197999954E-1,4.377516199E-1
2.939777380E2,2.631999850E-1,2.524999976E-1,-1.801999956E-1,4.068200085E-1
2.939876645E2,2.533999979E-1,2.917000055E-1,-2.189999968E-1,4.441412509E-1
2.939975911E2,2.436999977E-1,2.524999976E-1,-1.694999933E-1,3.897129526E-1
2.940075239E2,2.436999977E-1,2.818999887E-1,-1.884000003E-1,4.175546103E-1
2.940174442E2,2.534999847E-1,2.721999884E-1,-2.073999941E-1,4.258753732E-1
2.940273692E2,2.633000016E-1,2.525999844E-1,-2.169999927E-1,4.245263712E-1
2.940372958E2,2.536000013E-1,2.721000016E-1,-1.875000000E-1,4.165424607E-1
2.940472223E2,2.439000010E-1,2.425999939E-1,-1.871999949E-1,3.916449995E-1
2.940571489E2,2.635000050E-1,2.327999920E-1,-2.556999922E-1,4.347534645E-1
2.940670755E2,2.635999918E-1,2.229999900E-1,-2.163999975E-1,4.074836317E-1
2.940770020E2,2.635999918E-1,2.131000012E-1,-2.069000006E-1,3.971198515E-1
2.940869270E2,2.735999823E-1,2.325999886E-1,-1.483999938E-1,3.885643616E-1
2.940968536E2,2.638999820E-1,2.421999872E-1,-1.779000014E-1,3.999405515E-1
2.941067802E2,2.737999856E-1,2.224999964E-1,-2.073999941E-1,4.092522915E-1
2.941167052E2,2.445999980E-1,2.518000007E-1,-1.779000014E-1,3.935489930E-1
2.941266317E2,2.545999885E-1,2.417999953E-1,-1.683000028E-1,3.893755036E-1
2.941365583E2,2.549000084E-1,2.807999849E-1,-1.586000025E-1,4.110676424E-1
2.941464848E2,2.257999927E-1,2.509999871E-1,-1.979999989E-1,3.913957458E-1
2.941564114E2,2.261999995E-1,2.800999880E-1,-1.683999896E-1,3.974682371E-1
2.941663380E2,2.364999950E-1,2.601000071E-1,-1.976999938E-1,4.033231321E-1
2.941762645E2,2.171999961E-1,2.696999907E-1,-2.070999891E-1,4.034901843E-1
2.941861911E2,2.470999956E-1,2.791000009E-1,-1.675999910E-1,4.087113594E-1
2.941961176E2,2.475999892E-1,2.590999901E-1,-2.062999904E-1,4.135193412E-1
2.942060442E2,2.379999906E-1,2.590000033E-1,-2.549999952E-1,4.344536740E-1
2.942159708E2,2.777000070E-1,2.487999946E-1,-2.057999969E-1,4.258783510E-1
2.942258942E2,2.680000067E-1,2.388999909E-1,-1.953999996E-1,4.087522099E-1
2.942358223E2,2.584999800E-1,2.484999895E-1,-1.951999962E-1,4.082615864E-1
2.942457489E2,2.784000039E-1,2.384999990E-1,-1.948999912E-1,4.151804647E-1
2.942556755E2,2.590999901E-1,2.577999830E-1,-1.748999953E-1,4.051958101E-1
2.942656005E2,2.692999840E-1,2.575999796E-1,-1.842999905E-1,4.157483823E-1
2.942755270E2,2.597999871E-1,2.278999984E-1,-1.544999927E-1,3.785560597E-1
2.942854536E2,2.504999936E-1,2.470999956E-1,-2.031999975E-1,4.063236316E-1
2.942953802E2,2.506999969E-1,2.664999962E-1,-1.833999902E-1,4.092777698E-1
2.943053052E2,2.610000074E-1,2.563999891E-1,-1.929000020E-1,4.136089567E-1
2.943152333E2,2.514999807E-1,2.462999970E-1,-1.728999913E-1,3.921866084E-1
2.943251598E2,2.419999987E-1,2.754999995E-1,-1.823999882E-1,4.095534212E-1
2.943350864E2,2.522000074E-1,2.556000054E-1,-2.017000020E-1,4.118483912E-1
2.943450130E2,2.425999939E-1,2.847999930E-1,-2.011999935E-1,4.247908079E-1
2.943549380E2,2.430000007E-1,2.748000026E-1,-2.298999876E-1,4.329180593E-1
2.943648645E2,2.531000078E-1,2.745999992E-1,-1.999999881E-1,4.236328230E-1
2.943747911E2,2.336999923E-1,2.644999921E-1,-2.093999982E-1,4.103952869E-1
2.943847176E2,2.436999977E-1,2.741999924E-1,-2.289999872E-1,4.324538344E-1
2.943946442E2,2.241999954E-1,2.642999887E-1,-1.897999942E-1,3.951508064E-1
2.944045708E2,2.342000008E-1,2.249999940E-1,-1.995999962E-1,3.812017788E-1
2.944144973E2,2.439999878E-1,2.543999851E-1,-1.996999979E-1,4.051363173E-1
2.944244223E2,2.440999895E-1,2.836999893E-1,-1.702999920E-1,4.111843578E-1
2.944343489E2,2.342999876E-1,2.739000022E-1,-1.705999970E-1,3.987756943E-1
2.944442755E2,2.442999929E-1,2.638999820E-1,-2.097999901E-1,4.163432753E-1
2.944542020E2,2.444999963E-1,2.538999915E-1,-1.806999892E-1,3.961034461E-1
2.944641286E2,2.545999885E-1,2.536000013E-1,-2.101999968E-1,4.163149691E-1
2.944740552E2,2.646999955E-1,2.532999814E-1,-1.906999946E-1,4.130296068E-1
2.944839817E2,2.552999854E-1,2.725999951E-1,-1.905999929E-1,4.193056131E-1
2.944939067E2,2.557999790E-1,2.527000010E-1,-1.709000021E-1,3.981177344E-1
2.945038317E2,2.362999916E-1,2.622999847E-1,-1.904999912E-1,4.011598368E-1
2.945137583E2,2.759000063E-1,2.522000074E-1,-1.704999954E-1,4.108477889E-1
2.945236848E2,2.369999886E-1,2.617999911E-1,-1.701999903E-1,3.920156459E-1
2.945336114E2,2.568999827E-1,2.811999917E-1,-1.697999984E-1,4.170168772E-1
2.945435380E2,2.669999897E-1,2.712000012E-1,-1.105000004E-1,3.962936857E-1
2.945534645E2,2.574999928E-1,2.513999939E-1,-1.393000036E-1,3.858920759E-1
2.945633911E2,2.481999993E-1,2.705999911E-1,-9.879999608E-2,3.802486477E-1
2.945733161E2,2.483999878E-1,2.608000040E-1,-1.660999954E-1,3.966212356E-1
2.945832427E2,2.583000064E-1,2.410999984E-1,-1.948999912E-1,4.035270859E-1
2.945931692E2,2.388999909E-1,2.409999967E-1,-2.624999881E-1,4.290226658E-1
2.946030958E2,2.488999963E-1,2.703000009E-1,-2.522999942E-1,4.457225434E-1
2.946130239E2,2.489999980E-1,2.701999843E-1,-2.522000074E-1,4.456611653E-1
2.946229489E2,2.294999957E-1,2.602999806E-1,-1.934999973E-1,3.973267885E-1
2.946328755E2,2.689999938E-1,2.403999865E-1,-1.740999967E-1,4.005795290E-1
2.946428020E2,2.395999879E-1,2.599999905E-1,-1.053999960E-1,3.689407925E-1
2.946527270E2,2.492999882E-1,2.208999991E-1,-1.442999989E-1,3.630010790E-1
2.946626536E2,2.489999980E-1,2.505999804E-1,-1.242999956E-1,3.745021202E-1
2.946725802E2,2.782000005E-1,2.606000006E-1,-1.832000017E-1,4.229300666E-1
2.946825083E2,2.483999878E-1,2.610000074E-1,-2.617000043E-1,4.453206149E-1
